room,id,rssi,time
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-82.0,742084709.14536
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-85.0,742084709.310024
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084709.320933
Kitchen,216D23F7-E6A1-7727-A3D5-91C76258F327,-68.0,742084709.433889
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-91.0,742084709.572201
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-84.0,742084709.584085
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-78.0,742084709.854456
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-78.0,742084709.864279
Kitchen,903DA809-CB37-A7D7-0306-EE6BA5599A07,-98.0,742084710.202027
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-80.0,742084710.304389
Kitchen,1A2B6926-0AAC-A5FD-16F0-B987D3F52AC5,-99.0,742084710.429173
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084710.514388
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-93.0,742084710.6607
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-82.0,742084710.723876
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084710.890687
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084710.898696
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084711.033842
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084711.040232
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084711.162295
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084711.170467
Kitchen,21882656-D8E8-798C-147D-A84E9F5B8726,-96.0,742084711.375795
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084711.469774
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084711.57277
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-86.0,742084711.695213
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-85.0,742084711.703028
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084711.82374
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-82.0,742084711.936384
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-80.0,742084711.952368
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-82.0,742084712.068933
Kitchen,EBA0D0DB-5554-88CF-D38C-B68B55D489BC,-96.0,742084712.183987
Kitchen,21882656-D8E8-798C-147D-A84E9F5B8726,-94.0,742084712.462887
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-68.0,742084712.636873
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-91.0,742084712.788152
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-78.0,742084712.86308
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-72.0,742084713.035769
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084713.628561
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-87.0,742084713.72885
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084713.76529
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084713.773535
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084713.782648
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084714.67669
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084714.804259
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084714.873601
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-69.0,742084714.935291
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-88.0,742084715.013176
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-65.0,742084715.081287
Kitchen,D2D7FA75-D683-92FB-632C-3B8E05B5EF83,-101.0,742084715.186056
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-70.0,742084715.21263
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-68.0,742084715.330655
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-68.0,742084715.34423
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-81.0,742084715.578894
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-81.0,742084715.588555
Kitchen,CE8E02F4-6E03-1674-5611-3CFFB7F205F8,-98.0,742084715.702455
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-68.0,742084715.709084
Kitchen,7AC24B9E-EE18-9555-0E87-170FDE548EE2,-98.0,742084715.775771
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084715.983408
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-69.0,742084716.021064
Kitchen,25143387-AD1E-4C64-BE04-6FE1562A35F8,-93.0,742084716.088624
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-71.0,742084716.30844
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-88.0,742084716.531125
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084716.6704
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-98.0,742084716.706889
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084716.93846
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084716.953959
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-79.0,742084717.572297
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-88.0,742084717.599921
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-80.0,742084717.723261
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084717.978805
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-92.0,742084718.022453
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-79.0,742084718.509153
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-80.0,742084718.519027
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-91.0,742084718.759263
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084719.139773
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-85.0,742084719.228166
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-79.0,742084719.392216
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-84.0,742084719.533772
Kitchen,4AF55C6C-175A-4437-B92A-A75A8BAAFB64,-100.0,742084719.646181
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-91.0,742084719.784256
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-79.0,742084719.79234
Kitchen,5D75486C-CD38-9F6D-11D4-FE4060A3DA84,-97.0,742084719.838856
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-85.0,742084719.909692
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084720.066319
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-88.0,742084720.104289
Kitchen,0141A411-901A-1DF5-3AC0-F07A182F8B62,-93.0,742084720.209526
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-72.0,742084720.296946
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084720.441008
Kitchen,9F8BCF99-ADDA-753F-DD51-9B880EC21453,-97.0,742084720.477553
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-79.0,742084720.695707
Kitchen,4C80808B-A809-FD3F-D16E-AD707CB7E414,-98.0,742084720.709512
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084720.824403
Kitchen,E647EC9F-551E-391C-125D-F7607A7F6004,-96.0,742084720.993394
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-81.0,742084721.300402
Kitchen,4C80808B-A809-FD3F-D16E-AD707CB7E414,-99.0,742084721.325558
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-78.0,742084721.353962
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084721.380893
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084721.604996
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-82.0,742084721.616838
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084721.745714
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-92.0,742084721.754639
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084721.75949
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-82.0,742084721.78705
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084721.883421
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084721.89447
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084722.0181
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-78.0,742084722.149318
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-86.0,742084722.980698
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-89.0,742084723.444308
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084723.573204
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084723.818395
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-78.0,742084724.112436
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-86.0,742084724.316213
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084724.613033
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-80.0,742084724.624178
Kitchen,E98CB7A0-01AD-0FE5-533C-7EBDF60BC4BE,-98.0,742084724.683152
Kitchen,5D293E9C-5561-AC58-4941-AA7703DC88A0,-98.0,742084724.740038
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084724.761601
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084724.770386
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-88.0,742084724.915772
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084725.269154
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084725.701717
Kitchen,43E8E0B3-70E4-5D26-DF86-805FF6BB66D9,-96.0,742084725.805494
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084725.817833
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-78.0,742084726.386609
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084726.46058
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-79.0,742084726.623464
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-80.0,742084726.726821
Kitchen,62279955-64BA-D757-8022-0B57D48FA230,-97.0,742084726.753465
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-83.0,742084726.829725
Kitchen,D45DF8DD-5F77-30FC-3638-E8D88316C386,-95.0,742084726.971032
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-82.0,742084727.242659
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-81.0,742084727.250066
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084727.496326
Kitchen,4086DBEA-CF73-7FB8-ACEF-304360C13A20,-99.0,742084727.588578
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084728.041582
Kitchen,14C5B0A7-CF70-4D8C-2ABA-4D0747F5E489,-94.0,742084728.114682
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084728.301576
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084728.56259
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084728.690858
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084728.701405
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-91.0,742084728.772551
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-79.0,742084728.943283
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-81.0,742084729.145056
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-79.0,742084729.239867
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084729.379058
Kitchen,677EFF2B-EB22-90B8-7B75-026FC164BFD6,-94.0,742084729.528217
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-80.0,742084729.621947
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-92.0,742084729.852029
Kitchen,94CE6244-F55B-5A57-E0D3-400D3E564F48,-82.0,742084729.886809
Kitchen,767B7B8B-5B66-F187-5E3F-2D91165B7273,-84.0,742084729.900103
Living Room,CCA27571-E031-493B-9BF8-30E56F548A0B,-94.0,742084521.195472
Living Room,DB047FFD-D211-EDF3-345E-1FE933920DC2,-66.0,742084521.198635
Living Room,38D9F6F6-ACB4-3B9E-F0F3-5DA8FABF46B7,-79.0,742084521.200723
Living Room,C89F2066-D85B-7A21-E292-A1735A30A295,-75.0,742084521.202578
Living Room,216D23F7-E6A1-7727-A3D5-91C76258F327,-76.0,742084521.20448
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084521.20879
Living Room,C515D8FF-1F70-7262-0C58-1A988AD33B43,-48.0,742084521.223747
Living Room,AB8FA414-1C59-7DE7-F7EF-87C6CF2A303B,-60.0,742084521.227141
Living Room,B0C4F98E-F9D4-1338-30FF-8CF04C2C66D6,-60.0,742084521.251409
Living Room,584E0854-B480-2B8F-47B3-6C5D118B94A6,-53.0,742084521.280742
Living Room,F0E4C4E0-A39C-12A0-6A9E-7556B634634D,-92.0,742084521.314182
Living Room,91F49612-0B04-8734-990E-1CCADCBB1AF8,-60.0,742084521.340258
Living Room,DD2D3B1C-1189-A6C3-F8D3-FA61CFF3E17A,-65.0,742084521.349798
Living Room,E834AAA0-5049-34E4-BFCA-2D38C282CC37,-87.0,742084521.362248
Living Room,A958925A-1392-C100-BAC0-B4FF0EB2B292,-81.0,742084521.375348
Living Room,73F9C92F-340B-CA83-81CB-897AF5315FF8,-69.0,742084521.395435
Living Room,90662E08-A022-5AF1-06DE-12926F210458,-88.0,742084521.411179
Living Room,CDC3419C-863A-D4EB-AD61-3FA87F76D7B2,-62.0,742084521.444711
Living Room,EA40B57C-5195-B26D-3C8B-C70B02313681,-80.0,742084521.460105
Living Room,439088BA-AB72-D747-C574-BAAE3D8EEA42,-86.0,742084521.484933
Living Room,A37C1D23-92BB-B847-8018-C22651E46D48,-87.0,742084521.490017
Living Room,6F0C67B0-EE52-C6F1-2592-0AE4B3ED61B1,-94.0,742084521.517767
Living Room,0D8A53BC-8C13-4F34-1024-D25F0A7DEBFE,-90.0,742084521.550269
Living Room,CA61DA11-5966-5CED-F3E2-934A821FAE7E,-87.0,742084521.558413
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084521.585052
Living Room,60F91619-FBB3-917F-ACC8-8D69D8F59E5D,-93.0,742084521.601737
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-65.0,742084521.665203
Living Room,EBA0D0DB-5554-88CF-D38C-B68B55D489BC,-88.0,742084521.707432
Living Room,E961CEAF-9981-8E9A-12F1-7B3693583246,-90.0,742084521.726802
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084521.731808
Living Room,43E8E0B3-70E4-5D26-DF86-805FF6BB66D9,-93.0,742084521.740892
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084521.743794
Living Room,4468381F-9D7E-67F5-6AB9-D302F8CA60A6,-79.0,742084521.786756
Living Room,767B7B8B-5B66-F187-5E3F-2D91165B7273,-94.0,742084521.889974
Living Room,F5B8633B-9087-58B4-B54B-4C32C6CA70A5,-98.0,742084521.897704
Living Room,9585A0D0-1BDE-07A5-E45A-B6CB4272B422,-97.0,742084521.909419
Living Room,2DA20E20-36FA-47A9-64D9-A478E9254467,-99.0,742084521.927583
Living Room,226CA360-64FE-B4D2-2A22-235AD97A4B44,-78.0,742084521.945405
Living Room,767B7B8B-5B66-F187-5E3F-2D91165B7273,-88.0,742084521.949682
Living Room,FA31A665-404C-2DDC-C32D-E238252A820E,-67.0,742084521.993962
Living Room,8F84943B-DB57-68A0-1E06-5C4D8213961D,-94.0,742084522.00842
Living Room,11FE69C7-7DD2-13AF-1493-7B63E92D5B0D,-75.0,742084522.069054
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-72.0,742084522.114401
Living Room,40917BB3-5997-7B55-3735-EFA932B9222F,-98.0,742084522.219989
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-71.0,742084522.252376
Living Room,767B7B8B-5B66-F187-5E3F-2D91165B7273,-87.0,742084522.309999
Living Room,B678F16D-CF53-653C-9EFB-DAFB8EC4E47F,-88.0,742084522.325197
Living Room,584E0854-B480-2B8F-47B3-6C5D118B94A6,-57.0,742084522.684798
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084522.783153
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084522.791209
Living Room,8FAEB052-9E7A-078A-C55A-84B24C67A580,-92.0,742084522.804205
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-70.0,742084522.839465
Living Room,DC04F0B4-B011-C554-FE8A-8287398A18E5,-96.0,742084522.880523
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-80.0,742084522.919293
Living Room,787F4872-E062-6C4C-84D4-EC834C234903,-79.0,742084522.95367
Living Room,05E41F49-FD25-6606-4BB1-52DA9FBF5637,-82.0,742084522.962177
Living Room,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-97.0,742084523.008814
Living Room,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-97.0,742084523.016323
Living Room,1DE19AA8-8F19-DBBE-53C5-5D7C3F46FE8D,-56.0,742084523.068359
Living Room,12DC1D96-8C58-E705-7910-3FE1E1F6CF2E,-91.0,742084523.085372
Living Room,767B7B8B-5B66-F187-5E3F-2D91165B7273,-90.0,742084523.143615
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-69.0,742084523.448257
Living Room,07DE9539-F736-B2E9-91EF-1BE51F72A30F,-90.0,742084523.835725
Living Room,2519C39F-8C09-AE13-E859-54BAD0C1725B,-91.0,742084524.048618
Living Room,12822E3F-C869-980C-D8AE-AF65D7180C61,-95.0,742084524.087432
Living Room,C6ED9620-AD51-87B2-3861-8081C535820F,-92.0,742084524.114753
Living Room,767B7B8B-5B66-F187-5E3F-2D91165B7273,-90.0,742084524.138337
Living Room,B210D423-416D-1F40-2CCD-20C41A4958E9,-98.0,742084524.194529
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-70.0,742084524.377867
Living Room,03D87D1A-0EFB-7FDA-066B-8E23DE476205,-97.0,742084524.384586
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084524.497522
Living Room,65BF8987-7276-CB8E-D260-7D4C2EB7066D,-85.0,742084524.575882
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-72.0,742084524.62968
Living Room,E4D047CD-8877-F22A-8643-C5A756527FC4,-96.0,742084524.662262
Living Room,66015E8F-7230-1CC2-D958-45CB11E569F5,-80.0,742084524.669153
Living Room,79E3B532-0911-6D4A-5FD6-8E7C487F1014,-86.0,742084524.677313
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084524.7495
Living Room,81488ECC-4708-C2C5-FDF4-87F8A98ECA95,-84.0,742084524.885136
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-72.0,742084525.022292
Living Room,903DA809-CB37-A7D7-0306-EE6BA5599A07,-89.0,742084525.10919
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084525.16468
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084525.172261
Living Room,767B7B8B-5B66-F187-5E3F-2D91165B7273,-91.0,742084525.262396
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-70.0,742084525.291818
Living Room,CE8E02F4-6E03-1674-5611-3CFFB7F205F8,-95.0,742084525.313263
Living Room,414F0D2C-46EC-C389-42F1-4D29119C13D9,-94.0,742084525.343309
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084525.431
Living Room,C664414A-F7D4-BD2E-0D7C-C514194D85F0,-81.0,742084525.724392
Living Room,767B7B8B-5B66-F187-5E3F-2D91165B7273,-85.0,742084526.258797
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-79.0,742084526.354354
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-79.0,742084526.36272
Living Room,21882656-D8E8-798C-147D-A84E9F5B8726,-97.0,742084526.404958
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-79.0,742084526.48893
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084526.499131
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-78.0,742084527.023298
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-80.0,742084527.029204
Living Room,A765EF6B-4DA8-6363-4CE2-8470D5853458,-87.0,742084527.136999
Living Room,584E0854-B480-2B8F-47B3-6C5D118B94A6,-66.0,742084527.147883
Living Room,767B7B8B-5B66-F187-5E3F-2D91165B7273,-86.0,742084527.360448
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-82.0,742084527.421964
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084527.432323
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084527.494491
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-87.0,742084527.550336
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-82.0,742084527.682919
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084528.460487
Living Room,56879241-364A-C92E-721E-CD88527D7DCA,-96.0,742084528.582554
Living Room,B3A20606-B636-02B5-0245-EF117ADB530D,-98.0,742084528.623947
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-87.0,742084528.743029
Living Room,4F103550-8211-51B0-D59E-7991A1A0957E,-99.0,742084528.809441
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084529.230428
Living Room,767B7B8B-5B66-F187-5E3F-2D91165B7273,-96.0,742084529.379667
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084529.491122
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-81.0,742084529.613145
Living Room,14C5B0A7-CF70-4D8C-2ABA-4D0747F5E489,-94.0,742084529.621449
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-81.0,742084529.621562
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084529.742844
Living Room,F6EE7211-D61A-3F9A-4F83-C0D414EEFFF0,-93.0,742084529.750315
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-86.0,742084529.754992
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084529.901161
Living Room,CCA27571-E031-493B-9BF8-30E56F548A0B,-95.0,742084529.956145
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-80.0,742084530.070513
Living Room,767B7B8B-5B66-F187-5E3F-2D91165B7273,-86.0,742084530.219789
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-78.0,742084530.315031
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084530.320127
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084530.435147
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084530.443527
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084530.560109
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084530.568481
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-79.0,742084530.858483
Living Room,03DF865E-BD6E-7AE1-2727-59E42A2C229A,-58.0,742084530.97183
Living Room,767B7B8B-5B66-F187-5E3F-2D91165B7273,-93.0,742084531.162432
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-78.0,742084531.262753
Living Room,0141A411-901A-1DF5-3AC0-F07A182F8B62,-99.0,742084531.360268
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-83.0,742084531.38324
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-84.0,742084531.38925
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-83.0,742084531.504506
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-84.0,742084531.512771
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084531.627394
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084531.638733
Living Room,7869452E-19DA-2B00-EE7D-C3799B5612FC,-91.0,742084531.814465
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084531.881911
Living Room,EA40B57C-5195-B26D-3C8B-C70B02313681,-98.0,742084532.047889
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-85.0,742084532.133292
Living Room,767B7B8B-5B66-F187-5E3F-2D91165B7273,-92.0,742084532.222916
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084532.308624
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-82.0,742084532.436718
Living Room,5D293E9C-5561-AC58-4941-AA7703DC88A0,-98.0,742084532.668229
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-82.0,742084532.697697
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084533.082064
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-86.0,742084533.298957
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-96.0,742084533.386027
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-81.0,742084533.643231
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-80.0,742084533.651737
Living Room,9488D239-D083-5BBE-29BC-25FADF048ADD,-97.0,742084533.746921
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084533.768798
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-81.0,742084533.910325
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084534.043386
Living Room,26B7947C-D478-BF76-4904-73EF185C635E,-83.0,742084534.113336
Living Room,72D0601D-7358-13E4-6326-D0FEC0AC631F,-99.0,742084534.170564
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084534.186386
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-70.0,742084534.303627
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-70.0,742084534.311883
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-70.0,742084534.434176
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-71.0,742084534.446115
